Folder_Name,File_Name,File_Type,Content,Description,Cleaned_Description
Password_Reset,ticket_07.pdf,PDF,"IT Support Ticket: TICK-PAS-0007
Ticket Information
Ticket ID: TICK-PAS-0007
Type: Password_Reset
Category: Access
Title: Forgot password
Status: Resolved
Priority: Medium
Created Date: 2025-12-10 20:39:17
Updated Date: 2025-12-20 20:39:17
Resolved Date: 2025-12-20 20:39:17
Reported By: Sarah Johnson
Department: IT
Assigned To: IT Support Team
Description
User reported: Forgot password. Additional details: Account locked after 5 failed login attempts. User confirms correct
password.
Additional Information
Attachments: 1
Comments: 4
Tags: Access, Medium, Resolved",,
Password_Reset,ticket_08.json,JSON,"{
  ""ticket_id"": ""TICK-PAS-0008"",
  ""ticket_type"": ""Password_Reset"",
  ""category"": ""Access"",
  ""title"": ""Cannot reset password"",
  ""description"": ""User reported: Cannot reset password. Additional details: Two-factor authentication not receiving codes. Phone number verified."",
  ""status"": ""Resolved"",
  ""priority"": ""Medium"",
  ""created_date"": ""2025-12-11 20:39:17"",
  ""updated_date"": ""2025-12-14 20:39:17"",
  ""resolved_date"": ""2025-12-14 20:39:17"",
  ""reported_by"": ""Emily Davis"",
  ""department"": ""IT"",
  ""assigned_to"": ""System Admin"",
  ""tags"": [
    ""Access"",
    ""Medium"",
    ""Resolved""
  ],
  ""attachments"": 0,
  ""comments_count"": 2
}",User reported: Cannot reset password. Additional details: Two-factor authentication not receiving codes. Phone number verified.,CANNOT RESET PASSWORD ADDITIONAL DETAILS TWO FACTOR AUTHENTICATION RECEIVING CODES PHONE NUMBER VERIFIED
Password_Reset,ticket_08.pdf,PDF,"IT Support Ticket: TICK-PAS-0008
Ticket Information
Ticket ID: TICK-PAS-0008
Type: Password_Reset
Category: Access
Title: Cannot reset password
Status: Resolved
Priority: Medium
Created Date: 2025-12-11 20:39:17
Updated Date: 2025-12-14 20:39:17
Resolved Date: 2025-12-14 20:39:17
Reported By: Emily Davis
Department: IT
Assigned To: System Admin
Description
User reported: Cannot reset password. Additional details: Two-factor authentication not receiving codes. Phone number
verified.
Additional Information
Attachments: 0
Comments: 2
Tags: Access, Medium, Resolved",,
Password_Reset,ticket_09.json,JSON,"{
  ""ticket_id"": ""TICK-PAS-0009"",
  ""ticket_type"": ""Password_Reset"",
  ""category"": ""Access"",
  ""title"": ""Account locked"",
  ""description"": ""User reported: Account locked. Additional details: User forgot password after vacation. Security questions answered correctly."",
  ""status"": ""Resolved"",
  ""priority"": ""Low"",
  ""created_date"": ""2025-11-29 20:39:17"",
  ""updated_date"": ""2025-12-09 20:39:17"",
  ""resolved_date"": ""2025-12-09 20:39:17"",
  ""reported_by"": ""John Smith"",
  ""department"": ""IT"",
  ""assigned_to"": ""Security Team"",
  ""tags"": [
    ""Access"",
    ""Low"",
    ""Resolved""
  ],
  ""attachments"": 2,
  ""comments_count"": 2
}",User reported: Account locked. Additional details: User forgot password after vacation. Security questions answered correctly.,ACCOUNT LOCKED ADDITIONAL DETAILS USER FORGOT PASSWORD VACATION SECURITY QUESTIONS ANSWERED CORRECTLY
Password_Reset,ticket_09.pdf,PDF,"IT Support Ticket: TICK-PAS-0009
Ticket Information
Ticket ID: TICK-PAS-0009
Type: Password_Reset
Category: Access
Title: Account locked
Status: Resolved
Priority: Low
Created Date: 2025-11-29 20:39:17
Updated Date: 2025-12-09 20:39:17
Resolved Date: 2025-12-09 20:39:17
Reported By: John Smith
Department: IT
Assigned To: Security Team
Description
User reported: Account locked. Additional details: User forgot password after vacation. Security questions answered
correctly.
Additional Information
Attachments: 2
Comments: 2
Tags: Access, Low, Resolved",,
Password_Reset,ticket_10.json,JSON,"{
  ""ticket_id"": ""TICK-PAS-0010"",
  ""ticket_type"": ""Password_Reset"",
  ""category"": ""Access"",
  ""title"": ""Two-factor authentication issue"",
  ""description"": ""User reported: Two-factor authentication issue. Additional details: Account locked after 5 failed login attempts. User confirms correct password."",
  ""status"": ""Open"",
  ""priority"": ""Low"",
  ""created_date"": ""2025-11-22 20:39:17"",
  ""updated_date"": ""2025-12-02 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""John Smith"",
  ""department"": ""Support"",
  ""assigned_to"": ""Help Desk"",
  ""tags"": [
    ""Access"",
    ""Low"",
    ""Open""
  ],
  ""attachments"": 3,
  ""comments_count"": 3
}",User reported: Two-factor authentication issue. Additional details: Account locked after 5 failed login attempts. User confirms correct password.,TWO FACTOR AUTHENTICATION ISSUE ADDITIONAL DETAILS ACCOUNT LOCKED FAILED LOGIN ATTEMPTS USER CONFIRMS CORRECT PASSWORD
Password_Reset,ticket_10.pdf,PDF,"IT Support Ticket: TICK-PAS-0010
Ticket Information
Ticket ID: TICK-PAS-0010
Type: Password_Reset
Category: Access
Title: Two-factor authentication issue
Status: Open
Priority: Low
Created Date: 2025-11-22 20:39:17
Updated Date: 2025-12-02 20:39:17
Resolved Date: N/A
Reported By: John Smith
Department: Support
Assigned To: Help Desk
Description
User reported: Two-factor authentication issue. Additional details: Account locked after 5 failed login attempts. User
confirms correct password.
Additional Information
Attachments: 3
Comments: 3
Tags: Access, Low, Open",,
Access_Request,ticket_01.json,JSON,"{
  ""ticket_id"": ""TICK-ACC-0001"",
  ""ticket_type"": ""Access_Request"",
  ""category"": ""Access"",
  ""title"": ""Application access request"",
  ""description"": ""User reported: Application access request. Additional details: Project requires temporary access to restricted database for 3 months."",
  ""status"": ""Pending"",
  ""priority"": ""Low"",
  ""created_date"": ""2025-12-04 20:39:17"",
  ""updated_date"": ""2025-12-14 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""Sarah Johnson"",
  ""department"": ""Marketing"",
  ""assigned_to"": ""Help Desk"",
  ""tags"": [
    ""Access"",
    ""Low"",
    ""Pending""
  ],
  ""attachments"": 1,
  ""comments_count"": 3
}",User reported: Application access request. Additional details: Project requires temporary access to restricted database for 3 months.,APPLICATION ACCESS REQUEST ADDITIONAL DETAILS PROJECT REQUIRES TEMPORARY ACCESS RESTRICTED DATABASE MONTHS
Access_Request,ticket_01.pdf,PDF,"IT Support Ticket: TICK-ACC-0001
Ticket Information
Ticket ID: TICK-ACC-0001
Type: Access_Request
Category: Access
Title: Application access request
Status: Pending
Priority: Low
Created Date: 2025-12-04 20:39:17
Updated Date: 2025-12-14 20:39:17
Resolved Date: N/A
Reported By: Sarah Johnson
Department: Marketing
Assigned To: Help Desk
Description
User reported: Application access request. Additional details: Project requires temporary access to restricted database
for 3 months.
Additional Information
Attachments: 1
Comments: 3
Tags: Access, Low, Pending",,
Access_Request,ticket_02.json,JSON,"{
  ""ticket_id"": ""TICK-ACC-0002"",
  ""ticket_type"": ""Access_Request"",
  ""category"": ""Access"",
  ""title"": ""Software license request"",
  ""description"": ""User reported: Software license request. Additional details: Contractor needs VPN access and email account for 6-month engagement."",
  ""status"": ""In Progress"",
  ""priority"": ""High"",
  ""created_date"": ""2025-12-18 20:39:17"",
  ""updated_date"": ""2025-12-28 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""Sarah Johnson"",
  ""department"": ""Marketing"",
  ""assigned_to"": ""Network Admin"",
  ""tags"": [
    ""Access"",
    ""High"",
    ""In Progress""
  ],
  ""attachments"": 0,
  ""comments_count"": 3
}",User reported: Software license request. Additional details: Contractor needs VPN access and email account for 6-month engagement.,SOFTWARE LICENSE REQUEST ADDITIONAL DETAILS CONTRACTOR NEEDS VPN ACCESS EMAIL ACCOUNT MONTH ENGAGEMENT
Access_Request,ticket_02.pdf,PDF,"IT Support Ticket: TICK-ACC-0002
Ticket Information
Ticket ID: TICK-ACC-0002
Type: Access_Request
Category: Access
Title: Software license request
Status: In Progress
Priority: High
Created Date: 2025-12-18 20:39:17
Updated Date: 2025-12-28 20:39:17
Resolved Date: N/A
Reported By: Sarah Johnson
Department: Marketing
Assigned To: Network Admin
Description
User reported: Software license request. Additional details: Contractor needs VPN access and email account for
6-month engagement.
Additional Information
Attachments: 0
Comments: 3
Tags: Access, High, In Progress",,
Access_Request,ticket_03.json,JSON,"{
  ""ticket_id"": ""TICK-ACC-0003"",
  ""ticket_type"": ""Access_Request"",
  ""category"": ""Access"",
  ""title"": ""System admin rights"",
  ""description"": ""User reported: System admin rights. Additional details: User promoted to new role requiring additional system permissions."",
  ""status"": ""Resolved"",
  ""priority"": ""Low"",
  ""created_date"": ""2025-12-12 20:39:17"",
  ""updated_date"": ""2025-12-19 20:39:17"",
  ""resolved_date"": ""2025-12-19 20:39:17"",
  ""reported_by"": ""Michael Brown"",
  ""department"": ""IT"",
  ""assigned_to"": ""System Admin"",
  ""tags"": [
    ""Access"",
    ""Low"",
    ""Resolved""
  ],
  ""attachments"": 2,
  ""comments_count"": 1
}",User reported: System admin rights. Additional details: User promoted to new role requiring additional system permissions.,SYSTEM ADMIN RIGHTS ADDITIONAL DETAILS USER PROMOTED NEW ROLE REQUIRING ADDITIONAL SYSTEM PERMISSIONS
Access_Request,ticket_03.pdf,PDF,"IT Support Ticket: TICK-ACC-0003
Ticket Information
Ticket ID: TICK-ACC-0003
Type: Access_Request
Category: Access
Title: System admin rights
Status: Resolved
Priority: Low
Created Date: 2025-12-12 20:39:17
Updated Date: 2025-12-19 20:39:17
Resolved Date: 2025-12-19 20:39:17
Reported By: Michael Brown
Department: IT
Assigned To: System Admin
Description
User reported: System admin rights. Additional details: User promoted to new role requiring additional system
permissions.
Additional Information
Attachments: 2
Comments: 1
Tags: Access, Low, Resolved",,
Access_Request,ticket_04.json,JSON,"{
  ""ticket_id"": ""TICK-ACC-0004"",
  ""ticket_type"": ""Access_Request"",
  ""category"": ""Access"",
  ""title"": ""System admin rights"",
  ""description"": ""User reported: System admin rights. Additional details: Project requires temporary access to restricted database for 3 months."",
  ""status"": ""Pending"",
  ""priority"": ""High"",
  ""created_date"": ""2025-12-11 20:39:17"",
  ""updated_date"": ""2025-12-11 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""Sarah Johnson"",
  ""department"": ""Operations"",
  ""assigned_to"": ""Security Team"",
  ""tags"": [
    ""Access"",
    ""High"",
    ""Pending""
  ],
  ""attachments"": 0,
  ""comments_count"": 4
}",User reported: System admin rights. Additional details: Project requires temporary access to restricted database for 3 months.,SYSTEM ADMIN RIGHTS ADDITIONAL DETAILS PROJECT REQUIRES TEMPORARY ACCESS RESTRICTED DATABASE MONTHS
Access_Request,ticket_04.pdf,PDF,"IT Support Ticket: TICK-ACC-0004
Ticket Information
Ticket ID: TICK-ACC-0004
Type: Access_Request
Category: Access
Title: System admin rights
Status: Pending
Priority: High
Created Date: 2025-12-11 20:39:17
Updated Date: 2025-12-11 20:39:17
Resolved Date: N/A
Reported By: Sarah Johnson
Department: Operations
Assigned To: Security Team
Description
User reported: System admin rights. Additional details: Project requires temporary access to restricted database for 3
months.
Additional Information
Attachments: 0
Comments: 4
Tags: Access, High, Pending",,
Access_Request,ticket_05.json,JSON,"{
  ""ticket_id"": ""TICK-ACC-0005"",
  ""ticket_type"": ""Access_Request"",
  ""category"": ""Access"",
  ""title"": ""Server access needed"",
  ""description"": ""User reported: Server access needed. Additional details: Project requires temporary access to restricted database for 3 months."",
  ""status"": ""In Progress"",
  ""priority"": ""Low"",
  ""created_date"": ""2025-11-24 20:39:17"",
  ""updated_date"": ""2025-11-26 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""Robert Taylor"",
  ""department"": ""Finance"",
  ""assigned_to"": ""System Admin"",
  ""tags"": [
    ""Access"",
    ""Low"",
    ""In Progress""
  ],
  ""attachments"": 0,
  ""comments_count"": 1
}",User reported: Server access needed. Additional details: Project requires temporary access to restricted database for 3 months.,SERVER ACCESS NEEDED ADDITIONAL DETAILS PROJECT REQUIRES TEMPORARY ACCESS RESTRICTED DATABASE MONTHS
Access_Request,ticket_05.pdf,PDF,"IT Support Ticket: TICK-ACC-0005
Ticket Information
Ticket ID: TICK-ACC-0005
Type: Access_Request
Category: Access
Title: Server access needed
Status: In Progress
Priority: Low
Created Date: 2025-11-24 20:39:17
Updated Date: 2025-11-26 20:39:17
Resolved Date: N/A
Reported By: Robert Taylor
Department: Finance
Assigned To: System Admin
Description
User reported: Server access needed. Additional details: Project requires temporary access to restricted database for 3
months.
Additional Information
Attachments: 0
Comments: 1
Tags: Access, Low, In Progress",,
Access_Request,ticket_06.json,JSON,"{
  ""ticket_id"": ""TICK-ACC-0006"",
  ""ticket_type"": ""Access_Request"",
  ""category"": ""Access"",
  ""title"": ""Software license request"",
  ""description"": ""User reported: Software license request. Additional details: User promoted to new role requiring additional system permissions."",
  ""status"": ""Closed"",
  ""priority"": ""Medium"",
  ""created_date"": ""2025-12-22 20:39:17"",
  ""updated_date"": ""2025-12-28 20:39:17"",
  ""resolved_date"": ""2025-12-28 20:39:17"",
  ""reported_by"": ""Jennifer Martinez"",
  ""department"": ""Finance"",
  ""assigned_to"": ""Security Team"",
  ""tags"": [
    ""Access"",
    ""Medium"",
    ""Closed""
  ],
  ""attachments"": 3,
  ""comments_count"": 3
}",User reported: Software license request. Additional details: User promoted to new role requiring additional system permissions.,SOFTWARE LICENSE REQUEST ADDITIONAL DETAILS USER PROMOTED NEW ROLE REQUIRING ADDITIONAL SYSTEM PERMISSIONS
Access_Request,ticket_06.pdf,PDF,"IT Support Ticket: TICK-ACC-0006
Ticket Information
Ticket ID: TICK-ACC-0006
Type: Access_Request
Category: Access
Title: Software license request
Status: Closed
Priority: Medium
Created Date: 2025-12-22 20:39:17
Updated Date: 2025-12-28 20:39:17
Resolved Date: 2025-12-28 20:39:17
Reported By: Jennifer Martinez
Department: Finance
Assigned To: Security Team
Description
User reported: Software license request. Additional details: User promoted to new role requiring additional system
permissions.
Additional Information
Attachments: 3
Comments: 3
Tags: Access, Medium, Closed",,
Access_Request,ticket_07.json,JSON,"{
  ""ticket_id"": ""TICK-ACC-0007"",
  ""ticket_type"": ""Access_Request"",
  ""category"": ""Access"",
  ""title"": ""System admin rights"",
  ""description"": ""User reported: System admin rights. Additional details: Project requires temporary access to restricted database for 3 months."",
  ""status"": ""Closed"",
  ""priority"": ""Low"",
  ""created_date"": ""2025-12-16 20:39:17"",
  ""updated_date"": ""2025-12-22 20:39:17"",
  ""resolved_date"": ""2025-12-22 20:39:17"",
  ""reported_by"": ""David Wilson"",
  ""department"": ""Finance"",
  ""assigned_to"": ""Security Team"",
  ""tags"": [
    ""Access"",
    ""Low"",
    ""Closed""
  ],
  ""attachments"": 2,
  ""comments_count"": 0
}",User reported: System admin rights. Additional details: Project requires temporary access to restricted database for 3 months.,SYSTEM ADMIN RIGHTS ADDITIONAL DETAILS PROJECT REQUIRES TEMPORARY ACCESS RESTRICTED DATABASE MONTHS
Access_Request,ticket_07.pdf,PDF,"IT Support Ticket: TICK-ACC-0007
Ticket Information
Ticket ID: TICK-ACC-0007
Type: Access_Request
Category: Access
Title: System admin rights
Status: Closed
Priority: Low
Created Date: 2025-12-16 20:39:17
Updated Date: 2025-12-22 20:39:17
Resolved Date: 2025-12-22 20:39:17
Reported By: David Wilson
Department: Finance
Assigned To: Security Team
Description
User reported: System admin rights. Additional details: Project requires temporary access to restricted database for 3
months.
Additional Information
Attachments: 2
Comments: 0
Tags: Access, Low, Closed",,
Access_Request,ticket_08.json,JSON,"{
  ""ticket_id"": ""TICK-ACC-0008"",
  ""ticket_type"": ""Access_Request"",
  ""category"": ""Access"",
  ""title"": ""Folder permissions"",
  ""description"": ""User reported: Folder permissions. Additional details: Contractor needs VPN access and email account for 6-month engagement."",
  ""status"": ""Open"",
  ""priority"": ""Low"",
  ""created_date"": ""2025-11-22 20:39:17"",
  ""updated_date"": ""2025-12-01 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""David Wilson"",
  ""department"": ""Support"",
  ""assigned_to"": ""Security Team"",
  ""tags"": [
    ""Access"",
    ""Low"",
    ""Open""
  ],
  ""attachments"": 1,
  ""comments_count"": 5
}",User reported: Folder permissions. Additional details: Contractor needs VPN access and email account for 6-month engagement.,FOLDER PERMISSIONS ADDITIONAL DETAILS CONTRACTOR NEEDS VPN ACCESS EMAIL ACCOUNT MONTH ENGAGEMENT
Access_Request,ticket_08.pdf,PDF,"IT Support Ticket: TICK-ACC-0008
Ticket Information
Ticket ID: TICK-ACC-0008
Type: Access_Request
Category: Access
Title: Folder permissions
Status: Open
Priority: Low
Created Date: 2025-11-22 20:39:17
Updated Date: 2025-12-01 20:39:17
Resolved Date: N/A
Reported By: David Wilson
Department: Support
Assigned To: Security Team
Description
User reported: Folder permissions. Additional details: Contractor needs VPN access and email account for 6-month
engagement.
Additional Information
Attachments: 1
Comments: 5
Tags: Access, Low, Open",,
Access_Request,ticket_09.json,JSON,"{
  ""ticket_id"": ""TICK-ACC-0009"",
  ""ticket_type"": ""Access_Request"",
  ""category"": ""Access"",
  ""title"": ""VPN access request"",
  ""description"": ""User reported: VPN access request. Additional details: Contractor needs VPN access and email account for 6-month engagement."",
  ""status"": ""Closed"",
  ""priority"": ""Medium"",
  ""created_date"": ""2025-12-06 20:39:17"",
  ""updated_date"": ""2025-12-06 20:39:17"",
  ""resolved_date"": ""2025-12-06 20:39:17"",
  ""reported_by"": ""David Wilson"",
  ""department"": ""Finance"",
  ""assigned_to"": ""System Admin"",
  ""tags"": [
    ""Access"",
    ""Medium"",
    ""Closed""
  ],
  ""attachments"": 2,
  ""comments_count"": 1
}",User reported: VPN access request. Additional details: Contractor needs VPN access and email account for 6-month engagement.,VPN ACCESS REQUEST ADDITIONAL DETAILS CONTRACTOR NEEDS VPN ACCESS EMAIL ACCOUNT MONTH ENGAGEMENT
Access_Request,ticket_09.pdf,PDF,"IT Support Ticket: TICK-ACC-0009
Ticket Information
Ticket ID: TICK-ACC-0009
Type: Access_Request
Category: Access
Title: VPN access request
Status: Closed
Priority: Medium
Created Date: 2025-12-06 20:39:17
Updated Date: 2025-12-06 20:39:17
Resolved Date: 2025-12-06 20:39:17
Reported By: David Wilson
Department: Finance
Assigned To: System Admin
Description
User reported: VPN access request. Additional details: Contractor needs VPN access and email account for 6-month
engagement.
Additional Information
Attachments: 2
Comments: 1
Tags: Access, Medium, Closed",,
Access_Request,ticket_10.json,JSON,"{
  ""ticket_id"": ""TICK-ACC-0010"",
  ""ticket_type"": ""Access_Request"",
  ""category"": ""Access"",
  ""title"": ""Email account creation"",
  ""description"": ""User reported: Email account creation. Additional details: Contractor needs VPN access and email account for 6-month engagement."",
  ""status"": ""In Progress"",
  ""priority"": ""Medium"",
  ""created_date"": ""2025-12-14 20:39:17"",
  ""updated_date"": ""2025-12-22 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""Robert Taylor"",
  ""department"": ""HR"",
  ""assigned_to"": ""System Admin"",
  ""tags"": [
    ""Access"",
    ""Medium"",
    ""In Progress""
  ],
  ""attachments"": 3,
  ""comments_count"": 5
}",User reported: Email account creation. Additional details: Contractor needs VPN access and email account for 6-month engagement.,EMAIL ACCOUNT CREATION ADDITIONAL DETAILS CONTRACTOR NEEDS VPN ACCESS EMAIL ACCOUNT MONTH ENGAGEMENT
Access_Request,ticket_10.pdf,PDF,"IT Support Ticket: TICK-ACC-0010
Ticket Information
Ticket ID: TICK-ACC-0010
Type: Access_Request
Category: Access
Title: Email account creation
Status: In Progress
Priority: Medium
Created Date: 2025-12-14 20:39:17
Updated Date: 2025-12-22 20:39:17
Resolved Date: N/A
Reported By: Robert Taylor
Department: HR
Assigned To: System Admin
Description
User reported: Email account creation. Additional details: Contractor needs VPN access and email account for 6-month
engagement.
Additional Information
Attachments: 3
Comments: 5
Tags: Access, Medium, In Progress",,
System_Error,ticket_01.json,JSON,"{
  ""ticket_id"": ""TICK-SYS-0001"",
  ""ticket_type"": ""System_Error"",
  ""category"": ""System"",
  ""title"": ""Disk space full"",
  ""description"": ""User reported: Disk space full. Additional details: Server unresponsive. Health checks failing. Last backup successful yesterday."",
  ""status"": ""Closed"",
  ""priority"": ""High"",
  ""created_date"": ""2025-12-18 20:39:17"",
  ""updated_date"": ""2025-12-28 20:39:17"",
  ""resolved_date"": ""2025-12-28 20:39:17"",
  ""reported_by"": ""John Smith"",
  ""department"": ""Support"",
  ""assigned_to"": ""IT Support Team"",
  ""tags"": [
    ""System"",
    ""High"",
    ""Closed""
  ],
  ""attachments"": 2,
  ""comments_count"": 5
}",User reported: Disk space full. Additional details: Server unresponsive. Health checks failing. Last backup successful yesterday.,DISK SPACE FULL ADDITIONAL DETAILS SERVER UNRESPONSIVE HEALTH CHECKS FAILING LAST BACKUP SUCCESSFUL YESTERDAY
System_Error,ticket_01.pdf,PDF,"IT Support Ticket: TICK-SYS-0001
Ticket Information
Ticket ID: TICK-SYS-0001
Type: System_Error
Category: System
Title: Disk space full
Status: Closed
Priority: High
Created Date: 2025-12-18 20:39:17
Updated Date: 2025-12-28 20:39:17
Resolved Date: 2025-12-28 20:39:17
Reported By: John Smith
Department: Support
Assigned To: IT Support Team
Description
User reported: Disk space full. Additional details: Server unresponsive. Health checks failing. Last backup successful
yesterday.
Additional Information
Attachments: 2
Comments: 5
Tags: System, High, Closed",,
System_Error,ticket_02.json,JSON,"{
  ""ticket_id"": ""TICK-SYS-0002"",
  ""ticket_type"": ""System_Error"",
  ""category"": ""System"",
  ""title"": ""System update error"",
  ""description"": ""User reported: System update error. Additional details: Server unresponsive. Health checks failing. Last backup successful yesterday."",
  ""status"": ""Closed"",
  ""priority"": ""High"",
  ""created_date"": ""2025-12-04 20:39:17"",
  ""updated_date"": ""2025-12-10 20:39:17"",
  ""resolved_date"": ""2025-12-10 20:39:17"",
  ""reported_by"": ""David Wilson"",
  ""department"": ""Support"",
  ""assigned_to"": ""System Admin"",
  ""tags"": [
    ""System"",
    ""High"",
    ""Closed""
  ],
  ""attachments"": 1,
  ""comments_count"": 3
}",User reported: System update error. Additional details: Server unresponsive. Health checks failing. Last backup successful yesterday.,SYSTEM UPDATE ERROR ADDITIONAL DETAILS SERVER UNRESPONSIVE HEALTH CHECKS FAILING LAST BACKUP SUCCESSFUL YESTERDAY
System_Error,ticket_02.pdf,PDF,"IT Support Ticket: TICK-SYS-0002
Ticket Information
Ticket ID: TICK-SYS-0002
Type: System_Error
Category: System
Title: System update error
Status: Closed
Priority: High
Created Date: 2025-12-04 20:39:17
Updated Date: 2025-12-10 20:39:17
Resolved Date: 2025-12-10 20:39:17
Reported By: David Wilson
Department: Support
Assigned To: System Admin
Description
User reported: System update error. Additional details: Server unresponsive. Health checks failing. Last backup
successful yesterday.
Additional Information
Attachments: 1
Comments: 3
Tags: System, High, Closed",,
System_Error,ticket_03.json,JSON,"{
  ""ticket_id"": ""TICK-SYS-0003"",
  ""ticket_type"": ""System_Error"",
  ""category"": ""System"",
  ""title"": ""Database connection error"",
  ""description"": ""User reported: Database connection error. Additional details: Database connection pool exhausted. Application logs show timeout errors."",
  ""status"": ""Closed"",
  ""priority"": ""Medium"",
  ""created_date"": ""2025-11-22 20:39:17"",
  ""updated_date"": ""2025-11-24 20:39:17"",
  ""resolved_date"": ""2025-11-24 20:39:17"",
  ""reported_by"": ""Sarah Johnson"",
  ""department"": ""Operations"",
  ""assigned_to"": ""Security Team"",
  ""tags"": [
    ""System"",
    ""Medium"",
    ""Closed""
  ],
  ""attachments"": 0,
  ""comments_count"": 1
}",User reported: Database connection error. Additional details: Database connection pool exhausted. Application logs show timeout errors.,DATABASE CONNECTION ERROR ADDITIONAL DETAILS DATABASE CONNECTION POOL EXHAUSTED APPLICATION LOGS SHOW TIMEOUT ERRORS
System_Error,ticket_03.pdf,PDF,"IT Support Ticket: TICK-SYS-0003
Ticket Information
Ticket ID: TICK-SYS-0003
Type: System_Error
Category: System
Title: Database connection error
Status: Closed
Priority: Medium
Created Date: 2025-11-22 20:39:17
Updated Date: 2025-11-24 20:39:17
Resolved Date: 2025-11-24 20:39:17
Reported By: Sarah Johnson
Department: Operations
Assigned To: Security Team
Description
User reported: Database connection error. Additional details: Database connection pool exhausted. Application logs
show timeout errors.
Additional Information
Attachments: 0
Comments: 1
Tags: System, Medium, Closed",,
System_Error,ticket_04.json,JSON,"{
  ""ticket_id"": ""TICK-SYS-0004"",
  ""ticket_type"": ""System_Error"",
  ""category"": ""System"",
  ""title"": ""Service not running"",
  ""description"": ""User reported: Service not running. Additional details: Database connection pool exhausted. Application logs show timeout errors."",
  ""status"": ""In Progress"",
  ""priority"": ""Critical"",
  ""created_date"": ""2025-12-02 20:39:17"",
  ""updated_date"": ""2025-12-02 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""David Wilson"",
  ""department"": ""Finance"",
  ""assigned_to"": ""IT Support Team"",
  ""tags"": [
    ""System"",
    ""Critical"",
    ""In Progress""
  ],
  ""attachments"": 0,
  ""comments_count"": 5
}",User reported: Service not running. Additional details: Database connection pool exhausted. Application logs show timeout errors.,SERVICE RUNNING ADDITIONAL DETAILS DATABASE CONNECTION POOL EXHAUSTED APPLICATION LOGS SHOW TIMEOUT ERRORS
System_Error,ticket_04.pdf,PDF,"IT Support Ticket: TICK-SYS-0004
Ticket Information
Ticket ID: TICK-SYS-0004
Type: System_Error
Category: System
Title: Service not running
Status: In Progress
Priority: Critical
Created Date: 2025-12-02 20:39:17
Updated Date: 2025-12-02 20:39:17
Resolved Date: N/A
Reported By: David Wilson
Department: Finance
Assigned To: IT Support Team
Description
User reported: Service not running. Additional details: Database connection pool exhausted. Application logs show
timeout errors.
Additional Information
Attachments: 0
Comments: 5
Tags: System, Critical, In Progress",,
System_Error,ticket_05.json,JSON,"{
  ""ticket_id"": ""TICK-SYS-0005"",
  ""ticket_type"": ""System_Error"",
  ""category"": ""System"",
  ""title"": ""Configuration corrupted"",
  ""description"": ""User reported: Configuration corrupted. Additional details: Database connection pool exhausted. Application logs show timeout errors."",
  ""status"": ""Open"",
  ""priority"": ""Critical"",
  ""created_date"": ""2025-11-27 20:39:17"",
  ""updated_date"": ""2025-12-02 20:39:17"",
  ""resolved_date"": null,
  ""reported_by"": ""Jennifer Martinez"",
  ""department"": ""Engineering"",
  ""assigned_to"": ""System Admin"",
  ""tags"": [
    ""System"",
    ""Critical"",
    ""Open""
  ],
  ""attachments"": 3,
  ""comments_count"": 3
}",User reported: Configuration corrupted. Additional details: Database connection pool exhausted. Application logs show timeout errors.,CONFIGURATION CORRUPTED ADDITIONAL DETAILS DATABASE CONNECTION POOL EXHAUSTED APPLICATION LOGS SHOW TIMEOUT ERRORS
System_Error,ticket_05.pdf,PDF,"IT Support Ticket: TICK-SYS-0005
Ticket Information
Ticket ID: TICK-SYS-0005
Type: System_Error
Category: System
Title: Configuration corrupted
Status: Open
Priority: Critical
Created Date: 2025-11-27 20:39:17
Updated Date: 2025-12-02 20:39:17
Resolved Date: N/A
Reported By: Jennifer Martinez
Department: Engineering
Assigned To: System Admin
Description
User reported: Configuration corrupted. Additional details: Database connection pool exhausted. Application logs show
timeout errors.
Additional Information
Attachments: 3
Comments: 3
Tags: System, Critical, Open",,
